1001	11.0
1002	12.0
1003	12.3
1004	13.5
1005	4.2
1006	13.6
1007	12.2
1008	12.4
1009	12.6
1010	11.8
1011	11.3
1012	13.0
1013	11.5
1014	11.6
1015	6.7
1016	13.0
1017	10.4
1018	10.3
1019	10.2
1020	6.6
1021	11.4
1022	12.5
1023	9.4
1024	7.2
1025	10.7
1026	12.1
1027	11.1
1028	12.3
1029	12.8
1030	11.8
1031	12.6
1032	11.8
1033	11.4
1034	12.1
1035	13.1
1036	12.1
1037	11.8
1038	12.4
1039	11.6
1040	12.8
1041	12.2
1042	11.2
1043	12.2
1044	11.8
